Milliseconds since Epoch,Speed,Watt,Ampere,Altitude,GPS Speed,ECS Temperature,Battery Percentage,Battery Voltage,Battery Capacity,Battery Temperature,Remaining Mileage,Total Mileage,Latitude,Longitude
1631542107000.00,24.934,203.57281,5.36,533.43555,0,40,84,37.98,9770,35,37.8,45.01,31.592701,-8.024975
1631542108000.00,24.844,234.4153,6.19,533.43555,0,40,84,37.87,9769,35,37.8,45.011,31.592701,-8.024975
1631542109000.00,24.653,248.4117,6.57,533.43555,0,40,84,37.81,9769,35,37.8,45.013,31.592701,-8.024975
1631542110000.00,24.833,266.8925,7.07,533.43555,0,40,84,37.75,9768,35,37.8,45.015,31.592701,-8.024975
1631542111000.00,24.864,237.44682,6.28,533.43555,0,40,84,37.81,9768,35,37.8,45.019,31.592701,-8.024975
1631542112000.00,25.055,242.86859,6.42,533.43555,0,40,84,37.83,9768,35,37.8,45.022,31.592701,-8.024975
1631542113000.00,24.98,222.09401,5.86,533.43555,0,40,84,37.9,9767,35,37.8,45.024,31.592701,-8.024975
1631542114000.00,24.896,223.6935,5.91,533.43555,0,40,84,37.85,9765,35,37.8,45.026,31.592701,-8.024975
1631542115000.00,24.731,234.9864,6.21,533.43555,0,40,84,37.84,9765,35,37.8,45.027,31.592701,-8.024975
1631542116000.00,24.677,252.5475,6.69,533.43555,0,40,84,37.75,9765,35,37.8,45.031,31.592701,-8.024975
1631542117000.00,24.717,266.06702,7.05,533.43555,0,40,84,37.74,9764,35,37.8,45.033,31.592701,-8.024975
1631542118000.00,24.61,247.1466,6.54,533.43555,0,40,84,37.79,9761,35,37.8,45.035,31.592701,-8.024975
1631542119000.00,24.506,275.28302,7.3,533.43555,0,40,84,37.71,9760,35,37.8,45.037,31.592701,-8.024975
1631542120000.00,24.775,275.73322,7.31,533.43555,0,40,84,37.72,9760,35,37.8,45.039,31.592701,-8.024975
1631542121000.00,25.038,275.73322,7.31,533.43555,0,40,84,37.72,9760,35,37.8,45.041,31.592701,-8.024975
1631542122000.00,25.2,275.73322,7.31,533.43555,0,40,84,37.72,9760,35,37.8,45.046,31.592701,-8.024975
1631542123000.00,25.2,204.1172,5.38,533.43555,0,40,84,37.94,9758,35,37.8,45.046,31.592701,-8.024975
1631542124000.00,25.312,215.38559,5.68,533.43555,0,40,84,37.92,9757,35,37.8,45.052,31.592701,-8.024975
1631542125000.00,25.312,179.40718,4.72,533.43555,0,40,84,38.01,9756,35,37.8,45.052,31.592701,-8.024975
1631542126000.00,25.445,181.4031,4.77,533.43555,0,40,84,38.03,9756,35,37.8,45.058,31.592701,-8.024975
1631542127000.00,25.532,166.3659,4.37,533.43555,0,40,84,38.07,9755,35,37.8,45.06,31.592701,-8.024975
1631542128000.00,25.156,176.4128,4.64,533.43555,0,40,84,38.02,9755,35,37.8,45.062,31.592701,-8.024975
1631542129000.00,25.113,176.4128,4.64,533.43555,0,40,84,38.02,9755,35,37.8,45.064,31.592701,-8.024975
1631542130000.00,25.439,191.1903,5.03,533.43555,0,40,84,38.01,9754,35,37.8,45.068,31.592701,-8.024975
1631542131000.00,25.344,181.4508,4.77,533.43555,0,40,84,38.04,9753,35,37.8,45.073,31.592701,-8.024975
1631542132000.00,25.298,176.83951,4.65,533.43555,0,40,84,38.03,9753,35,37.8,45.075,31.592701,-8.024975
1631542133000.00,25.289,192.3812,5.06,533.43555,0,40,84,38.02,9752,35,37.8,45.077,31.592701,-8.024975
1631542134000.00,25.474,192.3812,5.06,533.43555,0,40,84,38.02,9752,35,37.8,45.08,31.592701,-8.024975
1631542135000.00,25.292,192.3812,5.06,533.43555,0,40,84,38.02,9752,35,37.8,45.083,31.592701,-8.024975
1631542136000.00,25.39,181.49849,4.77,533.43555,0,40,84,38.05,9750,35,37.8,45.088,31.592701,-8.024975
1631542137000.00,25.185,181.49849,4.77,533.43555,0,40,84,38.05,9750,35,37.8,45.09,31.592701,-8.024975
1631542138000.00,25.035,216.258,5.7,533.43555,0,40,84,37.94,9749,35,37.8,45.093,31.592701,-8.024975
1631542139000.00,25.009,222.5317,5.87,533.43555,0,40,84,37.91,9748,35,37.8,45.097,31.592701,-8.024975
1631542140000.00,25.009,222.5317,5.87,533.43555,0,40,84,37.91,9748,35,37.8,45.097,31.592701,-8.024975
1631542141000.00,25.046,225.8244,5.96,533.43555,0,40,84,37.89,9747,35,37.8,45.1,31.592701,-8.024975
1631542142000.00,25.148,217.2243,5.73,533.43555,0,40,84,37.91,9747,35,37.8,45.104,31.592701,-8.024975
1631542143000.00,25.237,213.2228,5.62,533.43555,0,40,84,37.94,9744,35,37.8,45.106,31.592701,-8.024975
1631542144000.00,25.538,162.687,4.27,533.43555,0,40,84,38.1,9743,35,37.8,45.11,31.592701,-8.024975
1631542145000.00,25.671,162.687,4.27,533.43555,0,40,84,38.1,9743,35,37.8,45.112,31.592701,-8.024975
1631542146000.00,25.33,160.062,4.2,533.43555,0,40,84,38.11,9741,35,37.8,45.119,31.592701,-8.024975
1631542147000.00,25.344,192.33061,5.06,533.43555,0,40,84,38.01,9740,35,37.8,45.121,31.592701,-8.024975
1631542148000.00,25.457,179.8819,4.73,533.43555,0,40,84,38.03,9740,35,37.8,45.123,31.592701,-8.024975
1631542149000.00,25.506,179.8819,4.73,533.43555,0,40,84,38.03,9740,35,37.8,45.125,31.592701,-8.024975
1631542150000.00,25.483,172.8378,4.54,533.43555,0,40,84,38.07,9740,35,37.8,45.128,31.592701,-8.024975
1631542151000.00,25.39,172.8378,4.54,533.43555,0,40,84,38.07,9740,35,37.8,45.13,31.592701,-8.024975
1631542152000.00,25.332,186.0645,4.89,533.43555,0,40,84,38.05,9738,35,37.8,45.133,31.592701,-8.024975
1631542153000.00,25.558,177.7869,4.67,533.43555,0,40,84,38.07,9737,35,37.8,45.136,31.592701,-8.024975
1631542154000.00,25.428,155.8699,4.09,533.43555,0,40,84,38.11,9737,35,37.8,45.142,31.592701,-8.024975
1631542155000.00,25.428,155.8699,4.09,533.43555,0,40,84,38.11,9737,35,37.8,45.142,31.592701,-8.024975
1631542156000.00,25.358,173.6448,4.56,533.43555,0,40,84,38.08,9736,35,37.8,45.145,31.592701,-8.024975
1631542157000.00,24.639,216.52321,5.71,533.43555,0,40,84,37.92,9735,35,37.8,45.153,31.592701,-8.024975
1631542158000.00,24.74,243.24689,6.43,533.43555,0,40,84,37.83,9734,35,37.8,45.156,31.592701,-8.024975
1631542159000.00,24.682,256.97202,6.8,533.43555,0,40,84,37.79,9733,35,37.8,45.157,31.592701,-8.024975
1631542160000.00,24.682,252.0593,6.67,533.43555,0,40,84,37.79,9732,35,37.8,45.157,31.592701,-8.024975
1631542161000.00,24.934,239.52719,6.33,533.43555,0,40,84,37.84,9732,35,37.8,45.163,31.592701,-8.024975
1631542162000.00,24.781,233.41109,6.17,533.43555,0,40,84,37.83,9732,35,37.8,45.164,31.592701,-8.024975
1631542163000.00,24.781,233.41109,6.17,533.43555,0,40,84,37.83,9732,35,37.8,45.164,31.592701,-8.024975
1631542164000.00,25.084,235.55139,6.22,533.43555,0,40,84,37.87,9730,35,37.8,45.168,31.592701,-8.024975
1631542165000.00,24.992,207.1524,5.46,533.43555,0,40,84,37.94,9729,35,37.8,45.173,31.592701,-8.024975
1631542166000.00,24.992,210.83519,5.56,533.43555,0,40,84,37.92,9729,35,37.8,45.173,31.592701,-8.024975
1631542167000.00,25.122,211.7052,5.58,533.43555,0,40,83,37.94,9724,35,37.35,45.179,31.592701,-8.024975
1631542168000.00,25.252,204.17099,5.38,533.43555,0,40,83,37.95,9724,35,37.35,45.181,31.592701,-8.024975
1631542169000.00,25.22,203.193,5.35,533.43555,0,40,83,37.98,9723,35,37.35,45.182,31.592701,-8.024975
1631542170000.00,25.272,197.11621,5.19,533.43555,0,40,83,37.98,9721,35,37.35,45.184,31.592701,-8.024975
1631542171000.00,25.627,183.92,4.84,533.43555,0,40,83,38,9721,35,37.35,45.188,31.592701,-8.024975
1631542172000.00,25.864,150.0746,3.94,533.43555,0,40,83,38.09,9720,35,37.35,45.19,31.592701,-8.024975
1631542173000.00,25.497,145.6566,3.82,533.43555,0,40,83,38.13,9720,35,37.35,45.192,31.592701,-8.024975
1631542174000.00,25.078,184.68799,4.85,533.43555,0,40,83,38.08,9720,35,37.35,45.196,31.592701,-8.024975
1631542175000.00,24.723,165.59282,4.36,533.43555,0,40,83,37.98,9720,35,37.35,45.198,31.592701,-8.024975
1631542176000.00,25.09,225.0666,5.94,533.43555,0,40,83,37.89,9720,35,37.35,45.2,31.592701,-8.024975
1631542177000.00,24.373,225.0666,5.94,533.43555,0,40,83,37.89,9720,35,37.35,45.205,31.592701,-8.024975
1631542178000.00,24.642,270.21838,7.16,533.43555,0,40,83,37.74,9716,35,37.35,45.207,31.592701,-8.024975
1631542179000.00,20.975,270.21838,7.16,533.43555,0,40,83,37.74,9716,35,37.35,45.21,31.592701,-8.024975
1631542180000.00,20.042,-281.4942,-7.17,533.43555,0,40,83,39.26,9716,35,37.35,45.211,31.592701,-8.024975
1631542181000.00,18.701,-85.43191,-2.19,533.43555,0,40,83,39.01,9716,35,37.35,45.213,31.592701,-8.024975
1631542182000.00,17.831,-82.1634,-2.11,533.43555,0,40,83,38.94,9716,35,37.35,45.215,31.592701,-8.024975
1631542183000.00,17.077,-72.724304,-1.87,533.43555,0,40,83,38.89,9716,35,37.35,45.216,31.592701,-8.024975
1631542184000.00,17.669,38.7537,1.01,533.43555,0,40,83,38.37,9716,35,37.35,45.22,31.592701,-8.024975
1631542185000.00,18.805,134.545,3.55,533.43555,0,40,83,37.9,9716,35,37.35,45.221,31.592701,-8.024975
1631542186000.00,19.747,702.23047,19.15,533.43555,0,40,83,36.67,9714,35,37.35,45.223,31.592701,-8.024975
1631542187000.00,20.507,707.9904,19.52,533.43555,0,40,83,36.27,9713,35,37.35,45.225,31.592701,-8.024975
1631542188000.00,21.105,693.6336,19.14,533.43555,0,40,83,36.24,9712,35,37.35,45.227,31.592701,-8.024975
1631542189000.00,22.472,638.604,17.52,533.43555,0,40,83,36.45,9711,35,37.35,45.23,31.592701,-8.024975
1631542190000.00,23.183,510.41922,13.84,533.43555,0,40,83,36.88,9708,35,37.35,45.232,31.592701,-8.024975
1631542191000.00,23.891,435.1436,11.71,533.43555,0,40,83,37.16,9708,35,37.35,45.233,31.592701,-8.024975
1631542192000.00,23.876,354.825,9.5,533.43555,0,40,83,37.35,9707,35,37.35,45.235,31.592701,-8.024975
1631542193000.00,24.208,354.825,9.5,533.43555,0,40,83,37.35,9707,35,37.35,45.237,31.592701,-8.024975
1631542194000.00,24.359,308.8719,8.23,533.43555,0,40,83,37.53,9705,35,37.35,45.241,31.592701,-8.024975
1631542195000.00,24.847,295.3002,7.86,533.43555,0,40,83,37.57,9704,35,37.35,45.246,31.592701,-8.024975
1631542196000.00,24.847,295.3002,7.86,533.43555,0,40,83,37.57,9704,35,37.35,45.251,31.592701,-8.024975
1631542197000.00,24.893,295.3002,7.86,533.43555,0,40,83,37.57,9704,35,37.35,45.251,31.592701,-8.024975
1631542198000.00,24.76,233.4186,6.18,533.43555,0,40,83,37.77,9701,35,37.35,45.256,31.592701,-8.024975
1631542199000.00,24.697,240.03,6.35,533.43555,0,40,83,37.8,9701,35,37.35,45.258,31.592701,-8.024975
1631542200000.00,24.286,249.5275,6.61,533.43555,0,40,83,37.75,9700,35,37.35,45.26,31.592701,-8.024975
1631542201000.00,24.448,295.0192,7.84,533.43555,0,40,83,37.63,9700,35,37.35,45.262,31.592701,-8.024975
1631542202000.00,24.983,258.3135,6.85,533.43555,0,40,83,37.71,9698,35,37.35,45.267,31.592701,-8.024975
1631542203000.00,24.913,238.4549,6.31,533.43555,0,40,83,37.79,9698,35,37.35,45.27,31.592701,-8.024975
1631542204000.00,24.821,239.21071,6.33,533.43555,0,40,83,37.79,9696,35,37.35,45.272,31.592701,-8.024975
1631542205000.00,24.951,241.10019,6.38,533.43555,0,40,83,37.79,9696,35,37.35,45.274,31.592701,-8.024975
1631542206000.00,24.966,226.16359,5.98,533.43555,0,40,83,37.82,9691,35,37.35,45.277,31.592701,-8.024975
1631542207000.00,25.182,216.9951,5.73,533.43555,0,40,83,37.87,9691,35,37.35,45.279,31.592701,-8.024975
1631542208000.00,24.963,202.4394,5.34,533.43555,0,40,83,37.91,9690,35,37.35,45.281,31.592701,-8.024975
1631542209000.00,24.708,202.4394,5.34,533.43555,0,40,83,37.91,9690,35,37.35,45.283,31.592701,-8.024975
1631542210000.00,24.963,202.4394,5.34,533.43555,0,40,83,37.91,9690,35,37.35,45.288,31.592701,-8.024975
1631542211000.00,24.948,230.89691,6.11,533.43555,0,40,83,37.79,9688,35,37.35,45.29,31.592701,-8.024975
1631542212000.00,24.974,230.89691,6.11,533.43555,0,40,83,37.79,9688,35,37.35,45.293,31.592701,-8.024975
1631542213000.00,24.974,230.89691,6.11,533.43555,0,40,83,37.79,9688,35,37.35,45.293,31.592701,-8.024975
1631542214000.00,24.925,237.50961,6.28,533.43555,0,40,83,37.82,9686,35,37.35,45.301,31.592701,-8.024975
1631542215000.00,24.948,233.7276,6.18,533.43555,0,40,83,37.82,9684,35,37.35,45.302,31.592701,-8.024975
1631542216000.00,24.939,232.2148,6.14,533.43555,0,40,83,37.82,9684,35,37.35,45.304,31.592701,-8.024975
1631542217000.00,24.882,233.7276,6.18,533.43555,0,40,83,37.82,9684,35,37.35,45.306,31.592701,-8.024975
1631542218000.00,24.786,228.81102,6.05,533.43555,0,40,83,37.82,9683,35,37.35,45.311,31.592701,-8.024975
1631542219000.00,24.691,236.125,6.25,533.43555,0,40,83,37.78,9683,35,37.35,45.313,31.592701,-8.024975
1631542220000.00,24.523,269.2494,7.14,533.43555,0,40,83,37.71,9682,35,37.35,45.315,31.592701,-8.024975
1631542221000.00,24.078,96.8502,2.54,533.43555,0,40,83,38.13,9681,35,37.35,45.317,31.592701,-8.024975
1631542222000.00,23.223,-92.976006,-2.4,533.43555,0,40,83,38.74,9680,35,37.35,45.319,31.592701,-8.024975
1631542223000.00,22.706,-102.69601,-2.64,533.43555,0,40,83,38.9,9680,35,37.35,45.321,31.592701,-8.024975
1631542224000.00,21.134,-83.07481,-2.14,533.43555,0,40,83,38.82,9680,35,37.35,45.324,31.592701,-8.024975
1631542225000.00,20.995,-39.1375,-1.01,533.43555,0,40,83,38.75,9680,35,37.35,45.326,31.592701,-8.024975
1631542226000.00,20.995,-41.075,-1.06,533.43555,0,40,83,38.75,9680,35,37.35,45.326,31.592701,-8.024975
1631542227000.00,20.094,18.4512,0.48,533.43555,0,40,83,38.44,9680,35,37.35,45.329,31.592701,-8.024975
1631542228000.00,19.103,107.0022,2.78,533.43555,0,40,83,38.49,9680,35,37.35,45.332,31.592701,-8.024975
1631542229000.00,18.617,34.2828,0.89,533.43555,0,40,83,38.52,9680,35,37.35,45.334,31.592701,-8.024975
1631542230000.00,17.88,38.1348,0.99,533.43555,0,40,83,38.52,9680,35,37.35,45.336,31.592701,-8.024975
1631542231000.00,16.982,58.828503,1.53,533.43555,0,40,83,38.45,9680,35,37.35,45.338,31.592701,-8.024975
1631542232000.00,16.589,-29.4348,-0.76,533.43555,0,40,83,38.73,9680,35,37.35,45.34,31.592701,-8.024975
1631542233000.00,15.791,-46.160103,-1.19,533.43555,0,40,83,38.79,9680,35,37.35,45.341,31.592701,-8.024975
1631542234000.00,15.164,-45.0196,-1.16,533.43555,0,40,83,38.81,9680,35,37.35,45.342,31.592701,-8.024975
1631542235000.00,14.705,-43.4672,-1.12,533.43555,0,40,83,38.81,9680,35,37.35,45.343,31.592701,-8.024975
1631542236000.00,13.592,-42.691,-1.1,533.43555,0,40,83,38.81,9680,35,37.35,45.346,31.592701,-8.024975
1631542237000.00,13.592,-42.691,-1.1,533.43555,0,40,83,38.81,9680,35,37.35,45.346,31.592701,-8.024975
1631542238000.00,12.829,-36.8695,-0.95,533.43555,0,40,83,38.81,9681,35,37.35,45.347,31.592701,-8.024975
1631542239000.00,11.39,-36.8695,-0.95,533.43555,0,40,83,38.81,9681,35,37.35,45.349,31.592701,-8.024975
1631542240000.00,11.39,-32.988503,-0.85,533.43555,0,40,83,38.81,9681,35,37.35,45.349,31.592701,-8.024975
1631542241000.00,11.046,-32.2123,-0.83,533.43555,0,40,83,38.81,9684,35,37.35,45.351,31.592701,-8.024975
1631542242000.00,9.604,-30.6599,-0.79,533.43555,0,40,83,38.81,9684,35,37.35,45.352,31.592701,-8.024975
1631542243000.00,9.604,-30.6599,-0.79,533.43555,0,40,83,38.81,9684,35,37.35,45.352,31.592701,-8.024975
1631542244000.00,9.139,-30.6599,-0.79,533.43555,0,40,83,38.81,9684,35,37.35,45.354,31.592701,-8.024975
1631542245000.00,7.091,-30.6599,-0.79,533.43555,0,40,83,38.81,9684,35,37.35,45.355,31.592701,-8.024975
1631542246000.00,5.68,-30.6599,-0.79,533.43555,0,40,83,38.81,9684,35,37.35,45.356,31.592701,-8.024975
1631542247000.00,5.851,0.38729998,0.01,533.43555,0,40,83,38.73,9692,35,37.35,45.356,31.592701,-8.024975
1631542248000.00,5.548,1.1618999,0.03,533.43555,0,40,83,38.73,9697,35,37.35,45.356,31.592701,-8.024975
1631542249000.00,4.733,1.1618999,0.03,533.43555,0,40,83,38.73,9697,35,37.35,45.356,31.592701,-8.024975
1631542250000.00,1.337,0.77459997,0.02,533.43555,0,40,83,38.73,9702,35,37.35,45.356,31.592701,-8.024975
1631542251000.00,1.756,0,0,533.43555,0,40,83,38.73,9703,35,37.35,45.356,31.592701,-8.024975
1631542252000.00,-0.37,0,0,533.43555,0,40,83,38.73,9703,35,37.35,45.356,31.592701,-8.024975
1631542253000.00,-0.356,0.77479994,0.02,533.43555,0,40,83,38.74,9710,35,37.35,45.356,31.592701,-8.024975
1631542254000.00,-0.391,0.38739997,0.01,533.43555,0,40,83,38.74,9710,35,37.35,45.356,31.592701,-8.024975
1631542255000.00,0,0.38739997,0.01,533.43555,0,40,83,38.74,9710,35,37.35,45.356,31.592701,-8.024975
1631542256000.00,0,0.38739997,0.01,533.43555,0,40,83,38.74,9713,35,37.35,45.356,31.592701,-8.024975
1631542257000.00,0,0.38739997,0.01,533.43555,0,40,83,38.74,9713,35,37.35,45.356,31.592701,-8.024975
1631542258000.00,0,0.3875,0.01,533.43555,0,40,83,38.75,9713,35,37.35,45.356,31.592701,-8.024975
1631542259000.00,0.014,0.3875,0.01,533.43555,0,40,83,38.75,9716,35,37.35,45.356,31.592701,-8.024975
1631542260000.00,0.08,0.3875,0.01,533.43555,0,40,83,38.75,9716,35,37.35,45.356,31.592701,-8.024975
1631542261000.00,0.075,0.38759997,0.01,533.43555,0,40,83,38.76,9719,35,37.35,45.356,31.592701,-8.024975
1631542262000.00,0.075,0.38759997,0.01,533.43555,0,40,83,38.76,9719,35,37.35,45.356,31.592701,-8.024975
1631542263000.00,0,0.38759997,0.01,533.43555,0,40,83,38.76,9720,35,37.35,45.356,31.592701,-8.024975
1631542264000.00,-0.119,0.77519995,0.02,533.43555,0,40,83,38.76,9720,35,37.35,45.356,31.592701,-8.024975
1631542265000.00,0,0,0,533.43555,0,40,83,38.77,9720,35,37.35,45.356,31.592701,-8.024975
1631542266000.00,0,0.7754,0.02,533.43555,0,40,83,38.77,9721,35,37.35,45.356,31.592701,-8.024975
1631542267000.00,0,0.3877,0.01,533.43555,0,40,83,38.77,9721,35,37.35,45.356,31.592701,-8.024975
1631542268000.00,-0.116,0.3877,0.01,533.43555,0,40,83,38.77,9721,35,37.35,45.356,31.592701,-8.024975
1631542269000.00,-0.162,0.3877,0.01,533.43555,0,39,83,38.77,9722,35,37.35,45.356,31.592701,-8.024975
1631542270000.00,-0.255,0,0,533.43555,0,39,83,38.78,9722,35,37.35,45.356,31.592701,-8.024975
1631542271000.00,-0.194,0.38779998,0.01,533.43555,0,39,83,38.78,9724,35,37.35,45.356,31.592701,-8.024975
1631542272000.00,0.138,0.77559996,0.02,533.43555,0,39,83,38.78,9724,35,37.35,45.356,31.592701,-8.024975
1631542273000.00,0.034,0.38779998,0.01,533.43555,0,39,83,38.78,9725,35,37.35,45.356,31.592701,-8.024975
1631542274000.00,0,0.77559996,0.02,533.43555,0,39,83,38.78,9725,35,37.35,45.356,31.592701,-8.024975
1631542275000.00,0,0,0,533.43555,0,39,83,38.79,9725,35,37.35,45.356,31.592701,-8.024975
1631542276000.00,0,0.7758,0.02,533.43555,0,39,83,38.79,9725,35,37.35,45.356,31.592701,-8.024975
1631542277000.00,0,0.7758,0.02,533.43555,0,39,83,38.79,9726,35,37.35,45.356,31.592701,-8.024975
1631542278000.00,0,0.3879,0.01,533.43555,0,39,83,38.79,9726,35,37.35,45.356,31.592701,-8.024975
1631542279000.00,0,0.3879,0.01,533.43555,0,39,84,38.79,9729,35,37.8,45.356,31.592701,-8.024975
1631542280000.00,0,0.7758,0.02,533.43555,0,39,84,38.79,9729,35,37.8,45.356,31.592701,-8.024975
1631542281000.00,0,0,0,533.43555,0,39,84,38.8,9729,35,37.8,45.356,31.592701,-8.024975
1631542282000.00,0,0.38799998,0.01,533.43555,0,39,84,38.8,9729,35,37.8,45.356,31.592701,-8.024975
1631542283000.00,0,0.38799998,0.01,533.43555,0,39,84,38.8,9730,35,37.8,45.356,31.592701,-8.024975
1631542284000.00,-0.044,0.38799998,0.01,533.43555,0,39,84,38.8,9730,35,37.8,45.356,31.592701,-8.024975
1631542285000.00,-0.275,0.38799998,0.01,533.43555,0,39,84,38.8,9732,35,37.8,45.356,31.592701,-8.024975
1631542286000.00,-0.376,0.38809997,0.01,533.43555,0,39,84,38.81,9733,35,37.8,45.356,31.592701,-8.024975
1631542287000.00,-0.307,0,0,533.43555,0,39,84,38.81,9733,35,37.8,45.356,31.592701,-8.024975
1631542288000.00,-0.495,0.77619994,0.02,533.43555,0,39,84,38.81,9734,35,37.8,45.356,31.592701,-8.024975
1631542289000.00,-0.471,0,0,533.43555,0,39,84,38.81,9734,35,37.8,45.356,31.592701,-8.024975
1631542290000.00,0.135,0.38809997,0.01,533.43555,0,39,84,38.81,9736,35,37.8,45.356,31.592701,-8.024975
1631542291000.00,-0.214,0.38809997,0.01,533.43555,0,39,84,38.81,9737,35,37.8,45.356,31.592701,-8.024975
1631542292000.00,-0.22,0.38809997,0.01,533.43555,0,39,84,38.81,9737,35,37.8,45.356,31.592701,-8.024975
1631542293000.00,-0.229,0,0,533.43555,0,39,84,38.82,9737,35,37.8,45.356,31.592701,-8.024975
1631542294000.00,0.144,0.38819999,0.01,533.43555,0,39,84,38.82,9740,35,37.8,45.356,31.592701,-8.024975
1631542295000.00,0,0.77639997,0.02,533.43555,0,39,84,38.82,9740,35,37.8,45.356,31.592701,-8.024975
1631542296000.00,-0.128,0.77639997,0.02,533.43555,0,39,84,38.82,9741,35,37.8,45.356,31.592701,-8.024975
1631542297000.00,-0.128,0.77639997,0.02,533.43555,0,39,84,38.82,9741,35,37.8,45.356,31.592701,-8.024975
1631542298000.00,0,0,0,533.43555,0,39,84,38.82,9742,35,37.8,45.356,31.592701,-8.024975
1631542299000.00,0,0.38829997,0.01,533.43555,0,39,84,38.83,9742,35,37.8,45.356,31.592701,-8.024975
1631542300000.00,0.106,0.38829997,0.01,533.43555,0,39,84,38.83,9745,35,37.8,45.356,31.592701,-8.024975
1631542301000.00,-0.099,0.38829997,0.01,533.43555,0,39,84,38.83,9745,35,37.8,45.356,31.592701,-8.024975
1631542302000.00,-0.029,0.38829997,0.01,533.43555,0,39,84,38.83,9745,35,37.8,45.356,31.592701,-8.024975
1631542303000.00,0.08,0.38829997,0.01,533.43555,0,39,84,38.83,9745,35,37.8,45.356,31.592701,-8.024975
1631542304000.00,0,0,0,533.43555,0,39,84,38.83,9746,35,37.8,45.356,31.592701,-8.024975
1631542305000.00,-0.11,0.7768,0.02,533.43555,0,39,84,38.84,9749,35,37.8,45.356,31.592701,-8.024975
1631542306000.00,-0.11,0.7768,0.02,533.43555,0,39,84,38.84,9749,35,37.8,45.356,31.592701,-8.024975
1631542307000.00,-0.099,0.3884,0.01,533.43555,0,39,84,38.84,9749,35,37.8,45.356,31.592701,-8.024975
1631542308000.00,0,0.3884,0.01,533.43555,0,39,84,38.84,9750,35,37.8,45.356,31.592701,-8.024975
1631542309000.00,0.118,0,0,533.43555,0,39,84,38.84,9750,35,37.8,45.356,31.592701,-8.024975
1631542310000.00,0.118,0,0,533.43555,0,39,84,38.84,9750,35,37.8,45.356,31.592701,-8.024975
1631542311000.00,-0.099,0.3884,0.01,533.43555,0,39,84,38.84,9750,35,37.8,45.356,31.592701,-8.024975
1631542312000.00,0,0.3884,0.01,533.43555,0,39,84,38.84,9750,35,37.8,45.356,31.592701,-8.024975
1631542313000.00,0,0.38849998,0.01,533.43555,0,39,84,38.85,9754,35,37.8,45.356,31.592701,-8.024975
1631542314000.00,-0.128,0.77699995,0.02,533.43555,0,39,84,38.85,9754,35,37.8,45.356,31.592701,-8.024975
1631542315000.00,0.681,0.38849998,0.01,533.43555,0,39,84,38.85,9755,35,37.8,45.356,31.592701,-8.024975
1631542316000.00,2.56,0.38849998,0.01,533.43555,0,39,84,38.85,9755,35,37.8,45.356,31.592701,-8.024975
1631542317000.00,6.14,0.38849998,0.01,533.43555,0,39,84,38.85,9755,35,37.8,45.356,31.592701,-8.024975
1631542318000.00,5.305,-0.3886,-0.01,533.43555,0,39,84,38.86,9755,35,37.8,45.356,31.592701,-8.024975
1631542319000.00,6.4,89.6448,2.32,533.43555,0,39,84,38.64,9755,35,37.8,45.357,31.592701,-8.024975
1631542320000.00,10.194,329.565,8.65,533.43555,0,39,84,38.1,9755,35,37.8,45.358,31.592701,-8.024975
1631542321000.00,13.425,701.57733,19.29,533.43555,0,39,84,36.37,9753,35,37.8,45.36,31.592701,-8.024975
1631542322000.00,15.681,701.5323,19.31,533.43555,0,39,84,36.33,9751,35,37.8,45.362,31.592701,-8.024975
1631542323000.00,17.077,701.5323,19.31,533.43555,0,39,84,36.33,9751,35,37.8,45.363,31.592701,-8.024975
1631542324000.00,19.108,701.6552,19.34,533.43555,0,39,84,36.28,9749,35,37.8,45.366,31.592701,-8.024975
1631542325000.00,20.042,701.8,19.36,533.43555,0,39,84,36.25,9747,35,37.8,45.367,31.592701,-8.024975
1631542326000.00,21.044,699.7944,19.31,533.43555,0,39,84,36.24,9747,35,37.8,45.369,31.592701,-8.024975
1631542327000.00,22.374,699.7944,19.31,533.43555,0,39,84,36.24,9747,35,37.8,45.373,31.592701,-8.024975
1631542328000.00,23.154,483.4137,13.09,533.43555,0,39,84,36.93,9745,35,37.8,45.376,31.592701,-8.024975
1631542329000.00,23.573,424.5661,11.41,533.43555,0,40,84,37.21,9744,35,37.8,45.378,31.592701,-8.024975
1631542330000.00,23.422,408.6325,10.97,533.43555,0,40,84,37.25,9744,35,37.8,45.38,31.592701,-8.024975
1631542331000.00,23.795,389.412,10.44,533.43555,0,40,84,37.3,9743,35,37.8,45.382,31.592701,-8.024975
1631542332000.00,23.992,314.2935,8.37,533.43555,0,40,84,37.55,9743,35,37.8,45.385,31.592701,-8.024975
1631542333000.00,24.578,255.229,6.77,533.43555,0,40,84,37.7,9742,35,37.8,45.387,31.592701,-8.024975
1631542334000.00,24.165,357.0891,9.53,533.43555,0,40,84,37.47,9742,35,37.8,45.394,31.592701,-8.024975
1631542335000.00,24.486,288.4756,7.66,533.43555,0,40,84,37.66,9741,35,37.8,45.396,31.592701,-8.024975
1631542336000.00,24.544,274.5288,7.28,533.43555,0,40,84,37.71,9741,35,37.8,45.398,31.592701,-8.024975
1631542337000.00,24.619,274.5288,7.28,533.43555,0,40,84,37.71,9741,35,37.8,45.4,31.592701,-8.024975
